compiler,program,opt,flag_id,sec_flags,compile_cmd,compile_ok,size_bytes,size_stripped_bytes,relro,canary,nx,pie,fortified,fortifiable,sha256,compile_stderr_tail
clang++,suma,-Os,no_stack_protector,-fno-stack-protector,clang++ /app/programs/suma.cpp -Os -fno-stack-protector -o results_csv/20260708-165104/bin/clang++__suma__Os__no_stack_protector,1,16096,14520,partial,no,yes,yes,0,1,994137dc15296f9e8616a87849ac64df7a221507bc3fb02dc341b870a53ae07b,
clang++,suma,-Os,stack_protector,-fstack-protector,clang++ /app/programs/suma.cpp -Os -fstack-protector -o results_csv/20260708-165104/bin/clang++__suma__Os__stack_protector,1,16096,14520,partial,no,yes,yes,0,1,994137dc15296f9e8616a87849ac64df7a221507bc3fb02dc341b870a53ae07b,
clang++,suma,-Os,stack_protector_strong,-fstack-protector-strong,clang++ /app/programs/suma.cpp -Os -fstack-protector-strong -o results_csv/20260708-165104/bin/clang++__suma__Os__stack_protector_strong,1,16096,14520,partial,no,yes,yes,0,1,994137dc15296f9e8616a87849ac64df7a221507bc3fb02dc341b870a53ae07b,
clang++,suma,-Os,stack_protector_all,-fstack-protector-all,clang++ /app/programs/suma.cpp -Os -fstack-protector-all -o results_csv/20260708-165104/bin/clang++__suma__Os__stack_protector_all,1,16160,14528,partial,yes,yes,yes,0,1,0cd93b024d51f34dbd83f541b37020c86d4ce3b389e7a56f87a9c9a1d09dcc76,
clang++,suma,-Os,no_plt,-fno-plt,clang++ /app/programs/suma.cpp -Os -fno-plt -o results_csv/20260708-165104/bin/clang++__suma__Os__no_plt,1,16000,14424,partial,no,yes,yes,0,1,e6601ac8c2a2eb173e66b34d85aa856b698b4b80b9314a39b4810b9407706b57,
clang++,suma,-Os,asan,-fsanitize=address,clang++ /app/programs/suma.cpp -Os -fsanitize=address -o results_csv/20260708-165104/bin/clang++__suma__Os__asan,1,1696032,1357136,partial,no,yes,yes,8,54,591430feea1c0ea0921e7838aba3c5a6ecbcacdfd940a92cbe7143763cc6658d,
clang++,suma,-Os,ubsan,-fsanitize=undefined,clang++ /app/programs/suma.cpp -Os -fsanitize=undefined -o results_csv/20260708-165104/bin/clang++__suma__Os__ubsan,1,426568,308808,partial,no,yes,yes,3,4,2ecc4d2ed1bc562ca69e776bc49be7503eb6def3509fda187315d0bdb0b2395f,
clang++,suma,-Os,msan,-fsanitize=memory,clang++ /app/programs/suma.cpp -Os -fsanitize=memory -o results_csv/20260708-165104/bin/clang++__suma__Os__msan,1,1396856,1070088,partial,no,yes,yes,7,65,2143471a7d1938142ffced3dd4a6bbac8c6d4ec231164c0796aa12e0a805d011,
clang++,suma,-Os,safe_stack,-fsanitize=safe-stack,clang++ /app/programs/suma.cpp -Os -fsanitize=safe-stack -o results_csv/20260708-165104/bin/clang++__suma__Os__safe_stack,1,23256,18944,partial,no,yes,yes,1,5,35a4e1df29e84abc0d43a6895bcdcb3fcc8e02c6dc96d7c267e9f1ec0e29774e,
clang++,suma,-Os,lto,-flto,clang++ /app/programs/suma.cpp -Os -flto -o results_csv/20260708-165104/bin/clang++__suma__Os__lto,1,16064,14520,partial,no,yes,yes,0,1,2061543188c68a64589516174e0aa239c1294288c45486f63da6ecbb552f7fc6,
clang++,suma,-Oz,baseline,,clang++ /app/programs/suma.cpp -Oz -o results_csv/20260708-165104/bin/clang++__suma__Oz__baseline,1,17448,14656,partial,no,yes,yes,0,1,363c46fb2193aaa18ae2a85e670c48da94b0acf241832eb70fda5bbe2ebefbda,
clang++,suma,-Oz,pie,-fPIE -pie,clang++ /app/programs/suma.cpp -Oz -fPIE -pie -o results_csv/20260708-165104/bin/clang++__suma__Oz__pie,1,17448,14656,partial,no,yes,yes,0,1,363c46fb2193aaa18ae2a85e670c48da94b0acf241832eb70fda5bbe2ebefbda,
clang++,suma,-Oz,no_pie,-no-pie,clang++ /app/programs/suma.cpp -Oz -no-pie -o results_csv/20260708-165104/bin/clang++__suma__Oz__no_pie,1,17272,14592,partial,no,yes,no,0,1,c6ef5c1662647fa66c65a0f878e1fd5c74c0314796ad1cd4077cd4abe7fa5f97,
clang++,suma,-Oz,fortify1,-D_FORTIFY_SOURCE=1,clang++ /app/programs/suma.cpp -Oz -D_FORTIFY_SOURCE=1 -o results_csv/20260708-165104/bin/clang++__suma__Oz__fortify1,1,17448,14656,partial,no,yes,yes,0,1,363c46fb2193aaa18ae2a85e670c48da94b0acf241832eb70fda5bbe2ebefbda,
clang++,suma,-Oz,fortify2,-D_FORTIFY_SOURCE=2,clang++ /app/programs/suma.cpp -Oz -D_FORTIFY_SOURCE=2 -o results_csv/20260708-165104/bin/clang++__suma__Oz__fortify2,1,17560,14656,partial,no,yes,yes,1,1,6dbe11c2c7153eda61e50c1a076fbe3d59d52b1e6e60c1633fe4f195e5f152a1,
clang++,suma,-Oz,fortify_off,-D_FORTIFY_SOURCE=0,clang++ /app/programs/suma.cpp -Oz -D_FORTIFY_SOURCE=0 -o results_csv/20260708-165104/bin/clang++__suma__Oz__fortify_off,1,17448,14656,partial,no,yes,yes,0,1,363c46fb2193aaa18ae2a85e670c48da94b0acf241832eb70fda5bbe2ebefbda,
clang++,suma,-Oz,noexecstack,-z noexecstack,clang++ /app/programs/suma.cpp -Oz -z noexecstack -o results_csv/20260708-165104/bin/clang++__suma__Oz__noexecstack,1,17448,14656,partial,no,yes,yes,0,1,363c46fb2193aaa18ae2a85e670c48da94b0acf241832eb70fda5bbe2ebefbda,
clang++,suma,-Oz,execstack,"-Wl,-z,execstack","clang++ /app/programs/suma.cpp -Oz -Wl,-z,execstack -o results_csv/20260708-165104/bin/clang++__suma__Oz__execstack",1,17448,14656,partial,no,no,yes,0,1,be3cdcd6c669eb050c2fcd213e87fbd92f4ce6de5571143d836460c59011f6e9,
clang++,suma,-Oz,relro_full,"-Wl,-z,relro,-z,now","clang++ /app/programs/suma.cpp -Oz -Wl,-z,relro,-z,now -o results_csv/20260708-165104/bin/clang++__suma__Oz__relro_full",1,17304,14512,full,no,yes,yes,0,1,58fcdd9708e5669ef71e038fd4d69c9eb597d8fdc195ea9a7b4bd147df380cab,
clang++,suma,-Oz,no_stack_protector,-fno-stack-protector,clang++ /app/programs/suma.cpp -Oz -fno-stack-protector -o results_csv/20260708-165104/bin/clang++__suma__Oz__no_stack_protector,1,17448,14656,partial,no,yes,yes,0,1,363c46fb2193aaa18ae2a85e670c48da94b0acf241832eb70fda5bbe2ebefbda,
clang++,suma,-Oz,stack_protector,-fstack-protector,clang++ /app/programs/suma.cpp -Oz -fstack-protector -o results_csv/20260708-165104/bin/clang++__suma__Oz__stack_protector,1,17448,14656,partial,no,yes,yes,0,1,363c46fb2193aaa18ae2a85e670c48da94b0acf241832eb70fda5bbe2ebefbda,
clang++,suma,-Oz,stack_protector_strong,-fstack-protector-strong,clang++ /app/programs/suma.cpp -Oz -fstack-protector-strong -o results_csv/20260708-165104/bin/clang++__suma__Oz__stack_protector_strong,1,17504,14664,partial,yes,yes,yes,0,1,baa7c2aa450adb7015075fbf5191daee540d1d29476b1eab0ffe2c2e2f0e9773,
clang++,suma,-Oz,stack_protector_all,-fstack-protector-all,clang++ /app/programs/suma.cpp -Oz -fstack-protector-all -o results_csv/20260708-165104/bin/clang++__suma__Oz__stack_protector_all,1,17504,14664,partial,yes,yes,yes,0,1,eaa0298493b913f1e8e301e9b91a90e5b57fdab1d91784596cdc833ce7de4f19,
clang++,suma,-Oz,no_plt,-fno-plt,clang++ /app/programs/suma.cpp -Oz -fno-plt -o results_csv/20260708-165104/bin/clang++__suma__Oz__no_plt,1,17400,14608,partial,no,yes,yes,0,1,3af43cfbaddaa4697743d6306ab8ca11b08ee2a3641be571f5266cb84f92ab76,
clang++,suma,-Oz,asan,-fsanitize=address,clang++ /app/programs/suma.cpp -Oz -fsanitize=address -o results_csv/20260708-165104/bin/clang++__suma__Oz__asan,1,1701568,1361424,partial,no,yes,yes,8,54,9bdf56c5886e65a22157fd54734a98df2b00ccceae289e2f1ee4a3bbe3d20c4c,
clang++,suma,-Oz,ubsan,-fsanitize=undefined,clang++ /app/programs/suma.cpp -Oz -fsanitize=undefined -o results_csv/20260708-165104/bin/clang++__suma__Oz__ubsan,1,427224,308824,partial,no,yes,yes,3,4,b41220f566bb9ab200bb5addd7c316987f8a5dcc46d33e3dfaee1a0f9c9ca5c7,
clang++,suma,-Oz,msan,-fsanitize=memory,clang++ /app/programs/suma.cpp -Oz -fsanitize=memory -o results_csv/20260708-165104/bin/clang++__suma__Oz__msan,1,1402248,1074328,partial,no,yes,yes,7,65,203f2ea7b7172dd8caae6710e11f4e39f5eda541e9713b34f5c108370bd13ef0,
clang++,suma,-Oz,safe_stack,-fsanitize=safe-stack,clang++ /app/programs/suma.cpp -Oz -fsanitize=safe-stack -o results_csv/20260708-165104/bin/clang++__suma__Oz__safe_stack,1,24608,19080,partial,no,yes,yes,1,5,f7434668828e6bf2044d18d2213378083c35779f27ae28f7c4260561b4cd6222,
clang++,suma,-Oz,lto,-flto,clang++ /app/programs/suma.cpp -Oz -flto -o results_csv/20260708-165104/bin/clang++__suma__Oz__lto,1,16064,14520,partial,no,yes,yes,0,1,09cd51fb2bb35ac99c69b401fa5a28c8ded0ffe47c08a503f177685b8bc9d563,
clang++,final,-O0,baseline,,clang++ /app/programs/final.cpp -O0 -o results_csv/20260708-165104/bin/clang++__final__O0__baseline,1,16096,14520,partial,no,yes,yes,0,2,553100e8fbcad1e0b13bb6110fc7776e09fc92bc542c74e9c892cc38523c38a3,
clang++,final,-O0,pie,-fPIE -pie,clang++ /app/programs/final.cpp -O0 -fPIE -pie -o results_csv/20260708-165104/bin/clang++__final__O0__pie,1,16096,14520,partial,no,yes,yes,0,2,553100e8fbcad1e0b13bb6110fc7776e09fc92bc542c74e9c892cc38523c38a3,
clang++,final,-O0,no_pie,-no-pie,clang++ /app/programs/final.cpp -O0 -no-pie -o results_csv/20260708-165104/bin/clang++__final__O0__no_pie,1,15928,14448,partial,no,yes,no,0,2,524064c138a29b5af4f03400ff8f870d71360e03273f00d2a11725d735439ebf,
clang++,final,-O0,fortify1,-D_FORTIFY_SOURCE=1,clang++ /app/programs/final.cpp -O0 -D_FORTIFY_SOURCE=1 -o results_csv/20260708-165104/bin/clang++__final__O0__fortify1,1,16096,14520,partial,no,yes,yes,0,2,553100e8fbcad1e0b13bb6110fc7776e09fc92bc542c74e9c892cc38523c38a3,
clang++,final,-O0,fortify2,-D_FORTIFY_SOURCE=2,clang++ /app/programs/final.cpp -O0 -D_FORTIFY_SOURCE=2 -o results_csv/20260708-165104/bin/clang++__final__O0__fortify2,1,16096,14520,partial,no,yes,yes,0,2,553100e8fbcad1e0b13bb6110fc7776e09fc92bc542c74e9c892cc38523c38a3,
clang++,final,-O0,fortify_off,-D_FORTIFY_SOURCE=0,clang++ /app/programs/final.cpp -O0 -D_FORTIFY_SOURCE=0 -o results_csv/20260708-165104/bin/clang++__final__O0__fortify_off,1,16096,14520,partial,no,yes,yes,0,2,553100e8fbcad1e0b13bb6110fc7776e09fc92bc542c74e9c892cc38523c38a3,
clang++,final,-O0,noexecstack,-z noexecstack,clang++ /app/programs/final.cpp -O0 -z noexecstack -o results_csv/20260708-165104/bin/clang++__final__O0__noexecstack,1,16096,14520,partial,no,yes,yes,0,2,553100e8fbcad1e0b13bb6110fc7776e09fc92bc542c74e9c892cc38523c38a3,
clang++,final,-O0,execstack,"-Wl,-z,execstack","clang++ /app/programs/final.cpp -O0 -Wl,-z,execstack -o results_csv/20260708-165104/bin/clang++__final__O0__execstack",1,16096,14520,partial,no,no,yes,0,2,c5dd836f5db72e4e116bb30a7e0e5ddc3f9d5bc0107c21d3ed590458315505b0,
clang++,final,-O0,relro_full,"-Wl,-z,relro,-z,now","clang++ /app/programs/final.cpp -O0 -Wl,-z,relro,-z,now -o results_csv/20260708-165104/bin/clang++__final__O0__relro_full",1,16000,14424,full,no,yes,yes,0,2,0fff177ca67881e8bde7404f82247936a1c80f4659aca2ca5ae8403eba8b4cc1,
clang++,final,-O0,no_stack_protector,-fno-stack-protector,clang++ /app/programs/final.cpp -O0 -fno-stack-protector -o results_csv/20260708-165104/bin/clang++__final__O0__no_stack_protector,1,16096,14520,partial,no,yes,yes,0,2,553100e8fbcad1e0b13bb6110fc7776e09fc92bc542c74e9c892cc38523c38a3,
clang++,final,-O0,stack_protector,-fstack-protector,clang++ /app/programs/final.cpp -O0 -fstack-protector -o results_csv/20260708-165104/bin/clang++__final__O0__stack_protector,1,16160,14528,partial,yes,yes,yes,0,2,eb9f25219343676e2043b386836ae80605d4d514d0cce4ab56b1b2fba92dac0e,
clang++,final,-O0,stack_protector_strong,-fstack-protector-strong,clang++ /app/programs/final.cpp -O0 -fstack-protector-strong -o results_csv/20260708-165104/bin/clang++__final__O0__stack_protector_strong,1,16160,14528,partial,yes,yes,yes,0,2,eb9f25219343676e2043b386836ae80605d4d514d0cce4ab56b1b2fba92dac0e,
clang++,final,-O0,stack_protector_all,-fstack-protector-all,clang++ /app/programs/final.cpp -O0 -fstack-protector-all -o results_csv/20260708-165104/bin/clang++__final__O0__stack_protector_all,1,16160,14528,partial,yes,yes,yes,0,2,eb9f25219343676e2043b386836ae80605d4d514d0cce4ab56b1b2fba92dac0e,
clang++,final,-O0,no_plt,-fno-plt,clang++ /app/programs/final.cpp -O0 -fno-plt -o results_csv/20260708-165104/bin/clang++__final__O0__no_plt,1,16000,14424,partial,no,yes,yes,0,2,b3254b1883f48cc72b7f8e65f1b081c4db2a027d74360c00ac824a4c798e26be,
clang++,final,-O0,asan,-fsanitize=address,clang++ /app/programs/final.cpp -O0 -fsanitize=address -o results_csv/20260708-165104/bin/clang++__final__O0__asan,1,1696128,1357200,partial,no,yes,yes,8,54,fd9b69f7f4afe4ae8f63eac096b6bd88bce13cc02bb2455583929c761a48624e,
clang++,final,-O0,ubsan,-fsanitize=undefined,clang++ /app/programs/final.cpp -O0 -fsanitize=undefined -o results_csv/20260708-165104/bin/clang++__final__O0__ubsan,1,425616,308600,partial,no,yes,yes,3,5,99fe7c0e606ea4130ad222668ca927b2665baa7f6189984075aa0ac1877bb50e,
clang++,final,-O0,msan,-fsanitize=memory,clang++ /app/programs/final.cpp -O0 -fsanitize=memory -o results_csv/20260708-165104/bin/clang++__final__O0__msan,1,1400896,1074184,partial,no,yes,yes,7,65,11bc3a27b038b0314954b83a3c1053362f01ea446e0e0e3765c10a3d219344b1,
clang++,final,-O0,safe_stack,-fsanitize=safe-stack,clang++ /app/programs/final.cpp -O0 -fsanitize=safe-stack -o results_csv/20260708-165104/bin/clang++__final__O0__safe_stack,1,23256,18944,partial,no,yes,yes,1,6,3ab2c81d8879ddd076fffbb8e79fad9b75c5315b4409e8c26d42327b7f00f6b3,
clang++,final,-O0,lto,-flto,clang++ /app/programs/final.cpp -O0 -flto -o results_csv/20260708-165104/bin/clang++__final__O0__lto,1,16064,14520,partial,no,yes,yes,0,2,2c32ece00d4099c1a2f0e12f1789b67b3a7a0f2873b8091201eec994c037e56d,
clang++,final,-O1,baseline,,clang++ /app/programs/final.cpp -O1 -o results_csv/20260708-165104/bin/clang++__final__O1__baseline,1,16096,14520,partial,no,yes,yes,0,2,db193efac912bc28c74bfc13e8ed30014f199a0d4d31c0905a4298b95b5360d1,
clang++,final,-O1,pie,-fPIE -pie,clang++ /app/programs/final.cpp -O1 -fPIE -pie -o results_csv/20260708-165104/bin/clang++__final__O1__pie,1,16096,14520,partial,no,yes,yes,0,2,db193efac912bc28c74bfc13e8ed30014f199a0d4d31c0905a4298b95b5360d1,
clang++,final,-O1,no_pie,-no-pie,clang++ /app/programs/final.cpp -O1 -no-pie -o results_csv/20260708-165104/bin/clang++__final__O1__no_pie,1,15928,14448,partial,no,yes,no,0,2,4986365ac784d8dcc28fbe61479e3e94dfbbad469b6637fa322d800d4405fb75,
clang++,final,-O1,fortify1,-D_FORTIFY_SOURCE=1,clang++ /app/programs/final.cpp -O1 -D_FORTIFY_SOURCE=1 -o results_csv/20260708-165104/bin/clang++__final__O1__fortify1,1,16104,14520,partial,no,yes,yes,1,2,ab9ae2bf7c79cf6e351eff0cd1af465a9886cd3d5d06c05b9f6bab3e0b819857,
clang++,final,-O1,fortify2,-D_FORTIFY_SOURCE=2,clang++ /app/programs/final.cpp -O1 -D_FORTIFY_SOURCE=2 -o results_csv/20260708-165104/bin/clang++__final__O1__fortify2,1,16168,14520,partial,no,yes,yes,2,2,f281281f650051100fc791dfc7a352e6e6c7138eec60127da49bc7eeaaf31f25,
clang++,final,-O1,fortify_off,-D_FORTIFY_SOURCE=0,clang++ /app/programs/final.cpp -O1 -D_FORTIFY_SOURCE=0 -o results_csv/20260708-165104/bin/clang++__final__O1__fortify_off,1,16096,14520,partial,no,yes,yes,0,2,db193efac912bc28c74bfc13e8ed30014f199a0d4d31c0905a4298b95b5360d1,
clang++,final,-O1,noexecstack,-z noexecstack,clang++ /app/programs/final.cpp -O1 -z noexecstack -o results_csv/20260708-165104/bin/clang++__final__O1__noexecstack,1,16096,14520,partial,no,yes,yes,0,2,db193efac912bc28c74bfc13e8ed30014f199a0d4d31c0905a4298b95b5360d1,
clang++,final,-O1,execstack,"-Wl,-z,execstack","clang++ /app/programs/final.cpp -O1 -Wl,-z,execstack -o results_csv/20260708-165104/bin/clang++__final__O1__execstack",1,16096,14520,partial,no,no,yes,0,2,e599ae0529cdfe456fcdc12de06194a70a406affab788e444585d63417275381,
clang++,final,-O1,relro_full,"-Wl,-z,relro,-z,now","clang++ /app/programs/final.cpp -O1 -Wl,-z,relro,-z,now -o results_csv/20260708-165104/bin/clang++__final__O1__relro_full",1,16000,14424,full,no,yes,yes,0,2,a90384cb2403a9a9dd41125e15f06909b6a5a090bd2917ec159338a0757fff49,
clang++,final,-O1,no_stack_protector,-fno-stack-protector,clang++ /app/programs/final.cpp -O1 -fno-stack-protector -o results_csv/20260708-165104/bin/clang++__final__O1__no_stack_protector,1,16096,14520,partial,no,yes,yes,0,2,db193efac912bc28c74bfc13e8ed30014f199a0d4d31c0905a4298b95b5360d1,
clang++,final,-O1,stack_protector,-fstack-protector,clang++ /app/programs/final.cpp -O1 -fstack-protector -o results_csv/20260708-165104/bin/clang++__final__O1__stack_protector,1,16160,14528,partial,yes,yes,yes,0,2,14c42992d78eb0bfaa37103896af1844e1b9164428b16df59bf5849078fe3744,
clang++,final,-O1,stack_protector_strong,-fstack-protector-strong,clang++ /app/programs/final.cpp -O1 -fstack-protector-strong -o results_csv/20260708-165104/bin/clang++__final__O1__stack_protector_strong,1,16160,14528,partial,yes,yes,yes,0,2,14c42992d78eb0bfaa37103896af1844e1b9164428b16df59bf5849078fe3744,
clang++,final,-O1,stack_protector_all,-fstack-protector-all,clang++ /app/programs/final.cpp -O1 -fstack-protector-all -o results_csv/20260708-165104/bin/clang++__final__O1__stack_protector_all,1,16160,14528,partial,yes,yes,yes,0,2,14c42992d78eb0bfaa37103896af1844e1b9164428b16df59bf5849078fe3744,
clang++,final,-O1,no_plt,-fno-plt,clang++ /app/programs/final.cpp -O1 -fno-plt -o results_csv/20260708-165104/bin/clang++__final__O1__no_plt,1,16000,14424,partial,no,yes,yes,0,2,bdbddefb3f858be3ad9bee38b4a1c03eff837c3b461af8965e68c98b5958c5fe,
clang++,final,-O1,asan,-fsanitize=address,clang++ /app/programs/final.cpp -O1 -fsanitize=address -o results_csv/20260708-165104/bin/clang++__final__O1__asan,1,1696128,1357200,partial,no,yes,yes,8,54,bd2ca69750262827b1bf56a3dc7c4f6e7c5db44511a8c1328ee2d9c1f3c0bcf1,
clang++,final,-O1,ubsan,-fsanitize=undefined,clang++ /app/programs/final.cpp -O1 -fsanitize=undefined -o results_csv/20260708-165104/bin/clang++__final__O1__ubsan,1,425488,308472,partial,no,yes,yes,3,5,910691774d709aaa8463c11009afc2deaccb1c2ee81df99e43adc3ed3fad7ca8,
clang++,final,-O1,msan,-fsanitize=memory,clang++ /app/programs/final.cpp -O1 -fsanitize=memory -o results_csv/20260708-165104/bin/clang++__final__O1__msan,1,1396800,1070088,partial,no,yes,yes,7,65,0f1876978a1b9b06ad9c29e3fa67b5972b4fec5fe0c5e3371fae951a56a2c372,
clang++,final,-O1,safe_stack,-fsanitize=safe-stack,clang++ /app/programs/final.cpp -O1 -fsanitize=safe-stack -o results_csv/20260708-165104/bin/clang++__final__O1__safe_stack,1,23256,18944,partial,no,yes,yes,1,6,1375ec0220b4a4c6ff4b22fa177aecd3c42d6f53225278d6fb317e15d2eabe89,
clang++,final,-O1,lto,-flto,clang++ /app/programs/final.cpp -O1 -flto -o results_csv/20260708-165104/bin/clang++__final__O1__lto,1,16064,14520,partial,no,yes,yes,0,2,fa7e7ba91a5f40dbdcc46e513d308ef751191d1dcdb16be5b7d48bffb799723f,
clang++,final,-O2,baseline,,clang++ /app/programs/final.cpp -O2 -o results_csv/20260708-165104/bin/clang++__final__O2__baseline,1,16096,14520,partial,no,yes,yes,0,2,db193efac912bc28c74bfc13e8ed30014f199a0d4d31c0905a4298b95b5360d1,
clang++,final,-O2,pie,-fPIE -pie,clang++ /app/programs/final.cpp -O2 -fPIE -pie -o results_csv/20260708-165104/bin/clang++__final__O2__pie,1,16096,14520,partial,no,yes,yes,0,2,db193efac912bc28c74bfc13e8ed30014f199a0d4d31c0905a4298b95b5360d1,
clang++,final,-O2,no_pie,-no-pie,clang++ /app/programs/final.cpp -O2 -no-pie -o results_csv/20260708-165104/bin/clang++__final__O2__no_pie,1,15928,14448,partial,no,yes,no,0,2,4986365ac784d8dcc28fbe61479e3e94dfbbad469b6637fa322d800d4405fb75,
clang++,final,-O2,fortify1,-D_FORTIFY_SOURCE=1,clang++ /app/programs/final.cpp -O2 -D_FORTIFY_SOURCE=1 -o results_csv/20260708-165104/bin/clang++__final__O2__fortify1,1,16104,14520,partial,no,yes,yes,1,2,ab9ae2bf7c79cf6e351eff0cd1af465a9886cd3d5d06c05b9f6bab3e0b819857,
clang++,final,-O2,fortify2,-D_FORTIFY_SOURCE=2,clang++ /app/programs/final.cpp -O2 -D_FORTIFY_SOURCE=2 -o results_csv/20260708-165104/bin/clang++__final__O2__fortify2,1,16168,14520,partial,no,yes,yes,2,2,f281281f650051100fc791dfc7a352e6e6c7138eec60127da49bc7eeaaf31f25,
clang++,final,-O2,fortify_off,-D_FORTIFY_SOURCE=0,clang++ /app/programs/final.cpp -O2 -D_FORTIFY_SOURCE=0 -o results_csv/20260708-165104/bin/clang++__final__O2__fortify_off,1,16096,14520,partial,no,yes,yes,0,2,db193efac912bc28c74bfc13e8ed30014f199a0d4d31c0905a4298b95b5360d1,
clang++,final,-O2,noexecstack,-z noexecstack,clang++ /app/programs/final.cpp -O2 -z noexecstack -o results_csv/20260708-165104/bin/clang++__final__O2__noexecstack,1,16096,14520,partial,no,yes,yes,0,2,db193efac912bc28c74bfc13e8ed30014f199a0d4d31c0905a4298b95b5360d1,
clang++,final,-O2,execstack,"-Wl,-z,execstack","clang++ /app/programs/final.cpp -O2 -Wl,-z,execstack -o results_csv/20260708-165104/bin/clang++__final__O2__execstack",1,16096,14520,partial,no,no,yes,0,2,e599ae0529cdfe456fcdc12de06194a70a406affab788e444585d63417275381,
clang++,final,-O2,relro_full,"-Wl,-z,relro,-z,now","clang++ /app/programs/final.cpp -O2 -Wl,-z,relro,-z,now -o results_csv/20260708-165104/bin/clang++__final__O2__relro_full",1,16000,14424,full,no,yes,yes,0,2,a90384cb2403a9a9dd41125e15f06909b6a5a090bd2917ec159338a0757fff49,
clang++,final,-O2,no_stack_protector,-fno-stack-protector,clang++ /app/programs/final.cpp -O2 -fno-stack-protector -o results_csv/20260708-165104/bin/clang++__final__O2__no_stack_protector,1,16096,14520,partial,no,yes,yes,0,2,db193efac912bc28c74bfc13e8ed30014f199a0d4d31c0905a4298b95b5360d1,
clang++,final,-O2,stack_protector,-fstack-protector,clang++ /app/programs/final.cpp -O2 -fstack-protector -o results_csv/20260708-165104/bin/clang++__final__O2__stack_protector,1,16160,14528,partial,yes,yes,yes,0,2,14c42992d78eb0bfaa37103896af1844e1b9164428b16df59bf5849078fe3744,
